.github/CODEOWNERS	1759815967
.github/ISSUE_TEMPLATE/bug_report.md	1759815967
.github/ISSUE_TEMPLATE/bug_report.pdf	1759815967
.github/ISSUE_TEMPLATE/feature_request.md	1759815967
.github/ISSUE_TEMPLATE/feature_request.pdf	1759815967
.github/PULL_REQUEST_TEMPLATE.md	1759815967
.github/PULL_REQUEST_TEMPLATE.pdf	1759815967
.github/workflows/ci.yml	1759826216
.gitignore	1759815967
.husky/pre-push	1759823973
.mailmap	1759815967
AUDIT_GUIDE.md	1759815967
AUDIT_GUIDE.pdf	1759815967
AUDIT_PLAN.md	1759815967
AUDIT_PLAN.pdf	1759815967
AUDIT_PROTOCOL.md	1759815967
AUDIT_PROTOCOL.pdf	1759815967
BOSS_RESTRUCTURING_SUMMARY.md	1759815967
BOSS_RESTRUCTURING_SUMMARY.pdf	1759815967
CHECKLIST_PHASES.md	1759815967
CHECKLIST_PHASES.pdf	1759815967
CODE_OF_CONDUCT.md	1759815967
CONTRIBUTING.md	1759815967
DAILY_EXECUTION_MONITORING.md	1760302192
DAILY_EXECUTION_MONITORING.pdf	1759815967
DEPLOYMENT_COMPLETE.md	1759815967
DEPLOYMENT_COMPLETE.pdf	1759815967
DESIGN_GSS.md	1759815967
DESIGN_GSS.pdf	1759815967
ENHANCED_TRANSPILER_README.md	1759815967
GSS_AGSS_IMPLEMENTATION_SUMMARY.md	1759815967
GSS_AGSS_IMPLEMENTATION_SUMMARY.pdf	1759815967
IMPLEMENTATION_SUMMARY.md	1759815967
INCENTIVE_TRACKING.md	1759815967
INCENTIVE_TRACKING.pdf	1759815967
LICENSE	1759815967
META_OVERSIGHT.md	1760311791
META_OVERSIGHT.pdf	1759815967
META_TEAM.md	1759815967
META_TEAM.pdf	1759815967
META_TEAM_LEADERSHIP_ACTIVATION.md	1759815967
META_TEAM_LEADERSHIP_ACTIVATION.pdf	1759815967
PHASE4_LAUNCH_AUDIT_CHECKLIST.pdf	1759815967
PHASE5_6_PLAN.md	1759815967
PHASE5_6_PLAN.pdf	1759815967
PHASE8_A6_COMPLETE.md	1759815967
PHASE8_A6_COMPLETE.pdf	1759815967
PHASE9_COMPLETE.md	1759815967
PHASE9_COMPLETE.pdf	1759815967
PHASE_PLAN.md	1759815967
PHASE_PLAN.pdf	1759815967
PROJECT_STATUS.md	1760321340
PROJECT_STATUS.pdf	1759815967
QUALITY_GATES_ENFORCEMENT.md	1760317619
QUALITY_GATES_ENFORCEMENT.pdf	1759815967
README.md	1760303974
README_PHASE_1D.md	1759815967
TEAMS.md	1759815967
TEAMS.pdf	1759815967
TEAM_ASSIGNMENTS.csv	1759815967
TODO.md	1760314842
TODO.pdf	1759815967
TODO_GSS_AGSS.md	1759815967
TODO_GSS_AGSS.pdf	1759815967
TRUE_100_AT_100_ACHIEVED.md	1759815967
TRUE_100_AT_100_ACHIEVED.pdf	1759815967
daily_standup_cron.txt	1759815967
dist/wasm/CDN_DEPLOY.md	1759815967
dist/wasm/loader.html	1759815967
dist/wasm/luascript-wasm.js	1759815967
dist/wasm/luascript-wasm.min.js	1759815967
docs/COMMUNITY.md	1759815967
docs/COMMUNITY.pdf	1759815967
docs/STRATEGIC_PLAN.md	1759815967
docs/TEAM_ROLES.md	1759815967
docs/TEAM_ROLES.pdf	1759815967
docs/phase3_integration_plan.md	1759815967
docs/phase3_integration_plan.pdf	1759815967
docs/tony_yoka_optimization_report.md	1759815967
docs/tony_yoka_optimization_report.pdf	1759815967
examples/phase1b_demo.js	1759815967
gss/README.md	1759815967
gss/agss/agent.lua	1760316601
gss/agss/metrics.lua	1760316601
gss/agss/strategies.lua	1760316601
gss/benchmarks/bench_agss.lua	1760316601
gss/benchmarks/bench_gss.lua	1760318244
gss/grammar/agss.lpeg	1759815967
gss/grammar/gss.lpeg	1759815967
gss/ir/graph.lua	1760316601
gss/ir/lowering.lua	1760316601
gss/ir/nodes.lua	1760316601
gss/parser/ast.lua	1760316601
gss/parser/parser.lua	1760316601
gss/parser/semantic.lua	1760316601
gss/runtime/blend.lua	1760316601
gss/runtime/cache.lua	1760316601
gss/runtime/engine.lua	1760316601
gss/runtime/gaussian.lua	1760316601
gss/runtime/iso.lua	1760316601
gss/runtime/ramp.lua	1760316601
gss/runtime/wasm.lua	1760316601
gss/tests/test_agss.lua	1760316601
gss/tests/test_integration.lua	1760316601
gss/tests/test_kernels.lua	1760316601
gss/tests/test_parser.lua	1760316601
ide/README.md	1759815967
ide/TUTORIAL.md	1759815967
ide/TUTORIAL.pdf	1759815967
ide/gaussian-blobs-demo.html	1759815967
package-lock.json	1759823973
package.json	1760365191
package.json.backup	1759815967
phase5/README.md	1759815967
reports/phase7_feasibility_report.md	1759815967
reports/phase7_feasibility_report.pdf	1759815967
reports/round0/baseline_test_results.txt	1759815967
reports/round0/lua_test_results.txt	1759815967
reports/round0/phase4_test_results.txt	1759815967
reports/round0/static_analysis.txt	1759815967
reports/round1/final/audit_report.md	1759815967
reports/round1/integration/cross_phase.txt	1759815967
reports/round1/static/luacheck.txt	1759815967
reports/round1/unit/full_suite.txt	1759815967
runtime/runtime.lua	1760316601
runtime_runtime.json	1759815967
scripts/bonus_tracker.lua	1760316601
scripts/build_wasm.sh	1759815967
scripts/daily_standup_monitor.lua	1760316601
scripts/kickoff_phase3_parallel.sh	1759815967
scripts/leadership_activation_runner.lua	1760316601
scripts/run_audit_round.sh	1760319530
scripts/run_gss_tests.sh	1759815967
scripts/setup_daily_monitoring.sh	1759815967
scripts/validate_quality_gates.sh	1759815967
src/advanced_async.js	1759815967
src/advanced_features.js	1759815967
src/agentic_ide.js	1759823973
src/agents/auditor-agent.test.ts	1759823973
src/agents/auditor-agent.ts	1759823973
src/agents/resolver-agent.test.ts	1759823973
src/agents/resolver-agent.ts	1759823973
src/core/symbol-table.test.ts	1759823973
src/core/symbol-table.ts	1759823973
src/core_transpiler.js	1759815967
src/enhanced_operators.js	1759815967
src/enhanced_transpiler.js	1760318244
src/ide/resolution-diagnostics.js	1759823973
src/ide/resolution-diagnostics.test.ts	1759823973
src/ide/resolution-diagnostics.ts	1759823973
src/index.js	1759815967
src/language/parser.test.ts	1759823973
src/language/parser.ts	1759823973
src/language/tokenizer.ts	1759823973
src/meta_team_activation.lua	1760316601
src/optimized_transpiler.js	1759815967
src/parser.js	1760304987
src/performance_tools.js	1760308627
src/phase1_core_ast.js	1759815967
src/phase1_core_lexer.js	1759815967
src/phase1_core_parser.js	1760365191
src/phase2_core_interpreter.js	1759815967
src/phase2_core_modules.js	1759815967
src/phase3_advanced_features.lua	1760316601
src/phase3_compiler_optimizations.lua	1760316601
src/phase4_debugging_profiling.lua	1760316601
src/phase4_ecosystem_integration.lua	1760316601
src/phase5_enterprise_optimization.js	1759815967
src/phase6_production_deployment.js	1759815967
src/phase8_complete.js	1759815967
src/phase9_ecosystem.js	1759815967
src/runtime.js	1760314842
src/runtime_system.js	1760314842
src/transpiler.js	1760365191
src/unified_luascript.js	1760358550
src/wasm_backend.js	1759815967
src_transpiler.json	1759815967
static_warnings.txt	1760317879
